"ORIGIN","DEST",
"GSP","MCO",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GSP","ATL",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GST","JNU",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","SLC",
"GTF","DEN",
"GTF","DEN",
"GTF","AZA",
"GTF","LAS",
"GTF","AZA",
"GTF","LAS",
"GTF","AZA",
"GTF","LAS",
"GTF","AZA",
"GTF","LAS",
"GTF","LAS",
"GTF","AZA",
"GTF","AZA",
"GTF","AZA",
"GTF","LAS",
"GTF","AZA",
"GTF","LAS",
"GTF","LAS",
"GTF","LAS",
"GTF","AZA",
"GTF","DEN",
"GTF","DEN",
"GTF","HLN",
"GTF","HLN",
"GTF","DEN",
"GTF","DEN",
"GTF","HLN",
"GTF","DEN",
"GTF","DEN",
"GTF","DEN",
"GTF","DEN",
"GTF","DEN",
"GTF","DEN",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GTR","ATL",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUC","DEN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"GUM","HNL",
"GUM","HNL",
"GUM","HNL",
"GUM","SPN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HDN","DEN",
"HGR","PIE",
"HGR","PIE",
"HGR","SFB",
"HGR","SFB",
"HGR","PIE",
"HGR","SFB",
"HGR","SFB",
"HGR","PIE",
"HGR","MYR",
"HGR","SFB",
"HGR","MYR",
"HGR","MYR",
"HGR","MYR",
"HGR","SFB",
"HGR","PIE",
"HGR","PIE",
"HGR","SFB",
"HGR","MYR",
"HGR","MYR",
"HGR","MYR",
"HGR","MYR",
"HGR","PIE",
"HGR","PIE",
"HGR","SFB",
"HGR","SFB",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","SAV",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","CLT",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HHH","ATL",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HIB","MSP",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","SLC",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","DEN",
"HLN","DEN",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","DEN",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HLN","GTF",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","DFW",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","SEA",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","LAX",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SFO",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","SEA",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","LIH",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","OGG",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","KOA",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","LIH",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
"HNL","ITO",
